Age,Training_Hours_Per_Week,Performance_Score,Gender,Calories_Required,Height,Weight,Training_Complexity_Range
24,15,7,Male,1648,164,71,Low
41,25,9,Male,2565,165,84,Low
20,11,1,Female,2853,154,50,Low
22,27,10,Male,3131,171,71,High
27,16,2,Male,1776,158,91,High
18,13,8,Female,3210,152,58,Medium
43,21,5,Male,3424,178,69,Low
29,15,4,Male,2128,151,81,Low
21,24,8,Male,1879,167,72,Low
25,22,3,Male,2464,182,87,Low
19,20,3,Male,2465,184,89,Low
31,17,4,Female,1655,157,88,High
22,21,2,Female,2378,182,71,Low
43,11,6,Female,2794,169,77,Medium
29,22,7,Male,2386,165,55,Medium
28,21,1,Female,2840,157,77,High
41,18,6,Female,3128,176,87,Medium
27,16,4,Female,1856,163,95,Low
37,19,8,Male,2841,161,76,High
37,8,1,Male,3136,159,76,Low
26,7,8,Male,2433,178,68,Low
25,18,5,Male,3123,177,96,Medium
26,27,5,Female,3309,169,74,High
45,17,8,Male,2394,189,52,Medium
31,28,3,Male,2672,180,53,High
40,8,9,Female,1722,183,99,Low
18,18,3,Female,2971,167,95,Medium
25,14,4,Female,2043,169,51,Low
45,6,2,Male,2773,155,57,Low
26,23,5,Female,2169,169,90,Low
44,7,5,Female,3342,174,90,Low
34,20,7,Male,2169,187,62,Low
32,19,6,Female,1916,158,78,High
40,14,7,Male,2654,174,99,High
26,25,8,Male,2787,183,71,Low
31,11,6,Female,2614,172,57,Low
36,23,8,Female,2181,178,80,High
20,7,8,Male,3354,169,76,Low
25,13,5,Male,3290,154,80,Low
25,21,5,Male,1952,173,50,Medium
29,28,5,Female,1769,175,84,Low
30,6,2,Male,2113,157,90,Medium
20,14,10,Male,3278,188,66,Medium
44,25,2,Male,2967,176,95,Medium
43,17,2,Female,3025,176,78,Low
24,27,4,Female,3361,169,98,Medium
26,28,1,Female,1510,170,51,High
22,13,6,Male,3477,174,58,Medium
36,24,8,Female,1559,160,84,Low
29,5,3,Male,3305,164,53,High
27,23,6,Female,1645,190,89,Low
27,6,9,Male,1916,179,97,Low
42,13,2,Male,2812,170,70,High
37,26,6,Female,1771,162,82,High
19,17,1,Male,2796,167,79,Medium
29,23,4,Female,3132,187,95,High
39,15,9,Female,3052,182,90,Low
38,5,4,Male,1571,177,90,Medium
43,10,8,Male,3445,162,66,Low
18,14,6,Male,3272,172,72,Low
43,11,1,Female,2604,171,55,Medium
21,13,5,Male,2191,170,100,Low
32,24,3,Male,3431,190,72,Low
42,21,10,Female,2508,160,51,Medium
28,21,3,Female,2779,172,75,High
28,26,6,Female,2599,153,92,Medium
28,27,8,Male,2876,175,85,Medium
36,12,3,Male,3211,164,61,Low
19,6,9,Female,2501,151,51,Medium
21,11,8,Male,2820,159,73,Medium
33,15,5,Male,2555,179,57,Medium
30,11,2,Male,3392,156,80,Low
29,12,4,Male,1810,185,96,High
31,15,1,Male,2514,167,54,High
22,25,7,Female,2810,183,83,Low
35,5,5,Male,3047,178,93,High
34,5,6,Female,2931,164,93,Low
43,16,7,Male,2054,166,57,Low
20,8,3,Male,2542,177,72,Medium
36,25,6,Male,1895,158,89,Medium
31,26,8,Male,2485,172,67,Medium
31,12,5,Male,1994,163,77,Low
44,7,9,Female,2954,189,83,High
24,13,9,Male,3406,171,74,High
24,21,3,Female,2570,152,87,High
22,9,10,Male,2537,157,54,High
31,26,10,Female,1579,176,76,High
40,27,4,Female,2521,175,56,Medium
31,17,7,Male,3074,160,68,Medium
22,28,5,Female,2349,190,75,Low
42,22,8,Female,3137,152,97,Low
21,29,6,Male,1646,173,64,Medium
23,27,1,Male,2350,154,95,Medium
37,10,5,Male,2703,171,74,Medium
24,20,7,Female,2777,152,85,Medium
44,16,8,Female,3081,186,64,Low
20,9,3,Male,1639,151,77,Low
32,27,3,Female,2252,180,88,Low
42,10,4,Male,2310,171,99,Medium
33,9,2,Male,1682,156,99,Medium
23,7,6,Female,2068,151,86,High
30,29,1,Male,2780,170,62,Low
31,14,5,Female,1627,169,88,High
40,25,4,Female,1788,171,52,Low
28,29,2,Female,2095,154,98,Medium
42,25,8,Male,1933,173,57,Low
43,16,5,Male,1786,171,53,Medium
36,21,3,Male,1964,161,85,Low
44,6,9,Female,3056,179,55,High
45,5,4,Female,2120,166,64,Medium
32,21,6,Female,2751,176,60,Low
26,30,4,Male,2954,165,53,Low
35,26,4,Female,2464,164,74,High
36,16,1,Female,1642,159,54,Low
34,28,6,Male,2398,188,89,High
26,30,10,Male,3214,156,96,High
40,11,3,Female,2776,167,57,High
24,22,10,Female,2983,190,98,High
37,25,8,Female,3254,178,71,Medium
20,8,8,Male,1917,151,59,Low
21,26,6,Female,3261,169,57,High
18,5,4,Male,2222,188,93,Medium
20,16,2,Female,1903,176,84,Low
38,6,9,Female,1738,184,63,High
30,22,7,Male,3417,161,58,Low
22,12,6,Female,2662,177,69,High
19,23,9,Female,2406,155,55,High
19,16,4,Female,1604,170,85,High
40,28,4,Female,1628,172,83,Low
33,7,7,Male,2588,189,90,Low
45,19,4,Male,3447,157,78,Low
39,24,2,Female,2953,169,64,Low
41,28,7,Male,3248,164,69,High
37,22,2,Female,3086,154,68,Medium
39,26,5,Female,1857,170,69,Medium
31,14,7,Male,2261,152,96,Medium
35,6,3,Female,2863,155,51,Low
41,8,3,Male,3291,165,85,Low
32,22,9,Male,3277,171,83,High
38,12,2,Male,2624,155,63,Medium
39,22,9,Female,2903,158,89,Medium
34,11,7,Female,2769,167,53,Low
36,10,10,Female,2638,176,63,High
39,14,7,Male,2739,186,97,Medium
25,26,6,Male,1786,181,76,Low
23,24,10,Male,1541,173,56,High
32,20,10,Female,2882,180,67,Low
27,26,5,Male,2162,174,63,Low
35,22,4,Male,1853,166,95,Medium
26,14,2,Male,2792,155,96,Medium
26,21,10,Male,1880,160,78,Low
20,24,8,Male,2739,168,78,Low
25,13,9,Male,2908,167,78,Low
35,12,5,Male,3496,179,63,Medium
36,11,4,Male,1645,159,50,Low
19,15,5,Male,2651,168,71,Medium
21,29,2,Male,2983,165,57,Medium
26,29,3,Female,2209,153,80,High
38,18,4,Male,2732,175,52,High
31,15,9,Male,2083,180,98,High
26,29,5,Female,2740,189,64,High
26,5,5,Male,2808,168,73,High
40,29,7,Female,2390,189,57,Low
42,8,8,Female,2828,160,75,Medium
19,28,5,Female,2394,156,89,High
27,17,4,Male,2154,165,81,Medium
18,8,4,Male,2191,172,81,High
41,20,7,Male,2279,173,94,Medium
40,18,4,Male,3344,178,82,High
45,19,10,Male,3498,175,78,Low
18,5,5,Male,1707,176,73,Medium
43,16,6,Male,2607,181,56,Low
28,9,10,Female,2135,182,83,High
39,11,5,Male,2623,169,64,High
29,18,6,Male,3326,179,71,High
43,13,4,Female,2565,165,52,Low
31,13,6,Male,1699,165,99,Low
28,13,6,Female,2127,188,98,Low
45,27,2,Female,2482,153,57,Low
27,7,6,Female,1660,163,77,Low
37,24,5,Female,2913,185,53,High
43,6,6,Female,1610,159,72,Medium
18,17,3,Female,2778,169,87,Low
36,15,10,Male,2410,172,80,Medium
32,14,3,Female,1812,181,65,Low
23,30,8,Male,1916,164,54,Low
26,19,6,Female,2054,161,71,Medium
19,21,9,Male,2297,189,93,Low
31,12,5,Female,1525,175,63,Low
37,20,4,Female,3184,182,57,Low
39,25,9,Male,3037,182,85,High
44,10,6,Female,3148,190,64,High
39,21,4,Female,2833,177,69,High
19,14,3,Female,2997,188,61,Medium
40,10,7,Male,2742,172,77,High
29,10,8,Female,3296,183,61,High
38,22,6,Male,2138,156,99,Low
33,15,8,Female,3152,160,92,High
37,18,10,Female,2177,166,61,Low
42,13,3,Male,2123,178,66,High
40,13,2,Male,1772,178,86,Medium
23,25,2,Male,1593,162,75,Low
42,20,6,Female,2259,168,92,Medium
30,11,3,Female,2747,160,60,Low
20,23,2,Male,3022,172,78,Low
19,18,7,Female,1880,164,97,Medium
23,14,4,Female,2139,166,67,High
40,18,6,Female,2739,189,73,Medium
45,24,9,Male,2077,150,54,Low
36,20,10,Female,3314,171,69,High
32,27,9,Female,2695,154,52,Medium
41,29,2,Female,3494,154,91,High
39,28,3,Male,3142,175,60,High
33,23,7,Female,3117,171,80,Low
32,8,9,Female,2796,184,72,High
19,28,8,Male,1690,158,65,Medium
19,29,2,Female,1763,160,83,High
39,30,7,Male,2491,161,79,Medium
33,29,6,Female,2556,168,67,Low
30,18,8,Female,1631,174,63,High
19,25,7,Female,3197,187,75,High
18,16,9,Male,1721,164,59,Medium
23,24,3,Female,2553,151,89,Medium
34,17,4,Male,1930,161,99,High
38,18,6,Male,3112,188,77,High
25,13,2,Female,3204,168,68,Medium
42,24,5,Female,2638,173,95,High
38,8,8,Male,1989,175,57,Low
27,9,2,Female,2060,182,64,High
34,6,5,Female,2225,173,75,Medium
41,26,5,Female,3133,168,67,Medium
44,23,7,Male,2650,160,90,Low
21,22,5,Male,3459,167,99,High
38,7,4,Male,2332,157,94,High
42,28,6,Male,2416,185,69,Medium
33,7,1,Female,1529,152,91,Medium
33,23,7,Male,2055,177,88,Low
35,26,6,Female,2998,160,74,Low
30,21,4,Female,2910,165,94,Low
23,22,7,Male,1655,158,76,Medium
31,19,5,Male,2251,179,55,High
20,27,7,Male,1538,184,89,Medium
41,15,8,Female,2643,154,76,High
43,19,5,Male,1521,163,61,High
45,14,5,Male,3363,159,68,Low
20,22,6,Female,3345,183,99,Medium
23,22,9,Male,2922,187,82,Low
42,5,8,Female,2651,182,59,High
34,10,6,Female,3461,153,66,Medium
28,8,5,Female,3284,184,74,High
19,20,10,Female,2539,170,58,High
32,9,3,Male,2236,154,94,Medium
39,7,5,Male,3201,177,99,High
45,29,6,Male,2973,171,75,High
31,8,7,Male,3427,182,69,Medium
45,26,7,Female,2379,183,56,Medium
18,25,3,Male,3304,175,85,Low
35,11,4,Male,2938,184,52,Medium
26,28,7,Male,2978,155,72,High
41,29,6,Female,3444,183,81,Low
34,27,2,Female,1791,179,64,Low
19,24,4,Female,3358,182,80,High
35,24,5,Male,3284,188,95,Medium
27,15,10,Female,2063,168,66,Medium
32,11,8,Female,3468,165,90,Medium
39,12,8,Male,2219,167,71,High
25,12,6,Female,2082,178,51,Medium
23,30,2,Male,2002,183,74,Medium
37,18,9,Male,2508,180,63,Medium
23,29,1,Female,2151,182,93,Medium
36,24,8,Female,2574,157,91,Medium
24,12,7,Female,1684,165,98,Medium
42,21,5,Female,1543,168,81,High
34,28,4,Male,2894,184,96,High
23,6,8,Female,2837,158,78,Medium
35,12,1,Male,2124,160,82,High
22,29,7,Female,1924,161,88,Medium
29,27,4,Female,2447,170,50,Low
39,28,2,Female,1912,180,90,High
21,8,5,Female,2426,154,67,High
37,15,9,Male,2595,155,78,Medium
38,24,2,Female,2435,161,67,Low
40,9,5,Female,2593,159,99,Medium
19,23,3,Female,2818,165,72,High
22,24,3,Male,2851,176,96,High
28,21,8,Female,2669,184,53,High
37,18,10,Male,2320,155,89,High
19,18,8,Male,2493,174,78,Medium
22,16,6,Female,2614,180,74,High
39,20,3,Male,3084,188,67,Medium
26,24,7,Female,1566,155,65,High
32,7,6,Female,2189,180,97,High
25,6,5,Male,2526,163,55,Medium
44,5,2,Female,2318,158,56,Medium
22,18,4,Female,1837,176,52,Medium
31,11,6,Female,2921,170,53,Medium
19,8,8,Female,2908,153,73,Medium
38,30,4,Male,2167,152,95,High
38,16,6,Female,3101,182,55,Low
37,30,7,Male,3169,176,77,High
34,23,7,Male,1593,189,66,Medium
25,22,2,Male,1530,165,70,High
43,27,3,Female,2652,162,59,High
22,23,8,Male,2285,163,83,Low
32,12,10,Male,3087,159,77,High
38,10,9,Male,1897,183,57,Low
22,24,3,Male,1509,174,90,High
40,10,4,Female,1544,174,61,Low
20,9,3,Male,3305,168,53,High
32,12,6,Male,2066,188,68,Medium
29,7,5,Male,2215,159,98,High
31,24,2,Male,2107,172,79,Medium
33,17,8,Male,2610,174,92,Low
40,17,7,Female,3482,156,56,Medium
33,13,2,Female,2310,179,96,Medium
21,27,9,Male,1515,182,75,High
37,29,2,Male,2991,177,78,Medium
40,24,4,Female,3116,169,88,High
44,18,9,Female,1749,190,57,High
29,8,3,Female,1960,188,70,Low
22,14,10,Male,2625,173,73,Low
22,18,9,Female,1609,152,77,Medium
42,8,10,Female,2604,150,97,Low
41,24,7,Male,1849,178,100,Low
24,8,1,Male,2592,159,71,Medium
22,29,7,Male,1644,156,92,Low
34,14,10,Male,2798,158,79,Low
30,9,7,Female,2078,162,83,Medium
34,29,3,Male,3301,158,64,Low
37,15,8,Female,2130,170,78,High
28,25,9,Male,2634,170,56,High
28,7,3,Female,1652,161,66,High
21,27,7,Female,2207,186,86,Low
25,18,4,Male,3235,155,67,Low
38,8,7,Male,1734,181,63,Medium
23,29,10,Female,1585,167,88,Low
25,24,6,Female,1689,181,92,High
29,5,9,Male,2160,181,62,Medium
19,11,10,Male,2182,187,51,Low
29,23,3,Female,1668,174,97,High
22,17,5,Female,2078,166,85,Medium
19,22,4,Male,2224,173,98,Medium
38,17,6,Male,2713,162,77,Medium
28,17,2,Male,2623,179,51,High
38,26,6,Female,2843,185,86,High
18,5,6,Male,2001,163,64,Low
33,15,4,Female,2294,187,91,Medium
19,23,3,Male,1850,172,71,Low
24,24,10,Male,2951,158,99,Medium
42,28,2,Male,3420,180,56,Medium
22,19,4,Female,1803,170,86,Low
25,16,3,Male,1902,189,97,Low
33,17,3,Male,2685,163,85,Medium
29,19,7,Female,3224,174,89,High
42,6,2,Male,2536,154,87,Low
21,15,4,Male,1850,179,70,High
32,26,1,Female,2806,157,98,Medium
32,19,8,Male,1934,186,85,High
44,27,9,Female,2545,173,99,High
40,17,2,Male,2996,155,73,Low
39,11,4,Female,2552,173,90,Medium
35,13,6,Male,3164,153,79,Low
24,21,6,Female,3252,157,69,Medium
23,23,8,Male,1589,152,68,Low
32,28,10,Female,2870,155,88,High
36,22,9,Male,3083,165,79,Low
33,8,9,Male,2433,162,96,Low
41,26,8,Male,2907,183,98,Low
38,18,10,Female,2651,182,70,Medium
29,10,2,Female,2511,175,62,Low
32,25,6,Male,2305,189,97,Low
42,24,9,Female,2391,171,91,Medium
40,22,10,Male,3385,158,56,High
26,28,4,Male,2723,184,72,Medium
19,26,3,Male,1515,168,83,Medium
27,23,7,Female,2808,179,97,High
37,25,8,Female,2360,165,85,Medium
24,23,10,Male,2036,182,75,Low
34,27,8,Female,1911,150,69,Low
26,5,3,Male,1795,173,70,Medium
44,26,8,Male,2036,189,60,Medium
25,27,1,Male,3412,159,67,Medium
21,11,1,Male,2152,164,80,Medium
35,11,6,Male,2247,186,93,Medium
34,13,4,Male,2125,168,79,Low
38,17,5,Female,2679,168,50,High
30,25,4,Male,3490,161,50,High
42,16,3,Female,1760,184,59,Low
32,9,7,Male,2503,177,94,Medium
27,8,2,Female,3227,159,90,High
21,12,2,Female,1926,159,83,Medium
18,7,7,Male,1720,186,67,High
22,27,4,Male,2290,175,76,Low
22,23,2,Male,2220,171,93,Medium
23,18,2,Female,3305,177,97,Medium
27,25,7,Male,1838,165,66,Medium
30,24,9,Male,2923,152,52,Low
32,23,3,Female,2056,182,65,Low
41,18,1,Female,1747,178,69,Low
32,23,3,Male,1769,155,80,Medium
19,24,2,Female,2336,179,52,High
22,28,5,Female,2671,162,65,High
35,7,3,Male,2070,176,100,Low
36,15,8,Female,3076,189,90,Low
26,15,5,Female,1710,188,90,Medium
32,15,9,Female,3054,176,85,High
30,20,4,Male,2869,187,77,Low
25,16,1,Female,1703,183,66,Low
30,11,8,Male,1833,157,87,High
26,23,4,Female,2266,159,87,High
29,16,6,Male,2290,174,84,Medium
27,11,4,Male,1579,157,72,Medium
19,15,3,Male,1879,165,71,Medium
45,9,3,Female,2404,173,62,High
21,26,7,Female,2268,181,90,Medium
39,10,4,Female,2739,175,85,Medium
19,18,9,Male,2234,154,59,Low
34,13,5,Female,3212,180,57,Medium
40,26,2,Female,3023,152,90,Low
18,23,4,Male,1630,169,83,Medium
23,19,7,Female,2822,184,51,High
41,11,4,Female,2573,186,63,High
21,16,9,Male,1807,164,82,Low
27,9,6,Female,2972,164,88,Low
18,20,9,Female,1847,184,83,High
23,25,4,Male,1768,169,88,Medium
39,25,5,Male,3004,181,92,Low
28,22,4,Female,1674,183,96,Medium
34,11,6,Female,1960,172,72,Medium
19,21,2,Female,1612,153,84,High
30,16,3,Male,1516,171,65,Medium
42,16,5,Male,2047,153,56,Medium
37,13,7,Female,1937,169,85,Low
23,16,6,Male,1546,158,53,Low
36,22,1,Male,1591,169,80,Low
38,7,5,Female,2419,190,54,Low
38,22,5,Male,1871,175,55,Medium
31,20,2,Male,3314,179,66,Low
27,21,7,Female,2297,176,57,Low
35,16,3,Female,2861,178,77,Low
33,17,6,Male,3158,179,51,High
29,13,2,Male,2234,190,86,Low
34,22,9,Female,2909,170,54,High
27,13,6,Male,2606,190,88,Low
20,19,1,Male,2092,186,96,Low
27,15,10,Female,2124,165,75,Low
20,6,8,Male,3117,183,70,Low
42,26,2,Male,1993,159,98,High
42,22,3,Female,3463,175,75,High
34,24,4,Female,1908,163,58,Low
29,8,1,Female,1914,179,80,Medium
31,17,9,Female,3263,157,97,Low
21,21,5,Female,2700,184,68,High
44,19,3,Female,1683,158,63,Low
20,30,9,Female,2306,172,53,Low
44,20,2,Male,1812,186,57,High
42,26,5,Male,2122,176,78,High
34,7,10,Female,2997,169,63,High
20,5,5,Female,2934,157,51,Low
44,24,3,Male,1675,189,57,Medium
27,22,1,Male,2941,171,54,High
25,5,8,Male,3238,187,92,Medium
30,26,7,Male,2485,183,83,Medium
28,16,2,Male,3443,165,90,Medium
34,7,7,Female,2327,173,53,High
36,26,9,Female,2561,185,66,High
18,20,6,Female,1978,188,60,High
28,29,2,Male,2482,177,95,High
33,30,4,Male,2763,184,63,Low
18,26,9,Male,2139,172,77,Medium
38,8,6,Female,3479,180,71,High
32,11,2,Female,3208,151,63,High
37,25,8,Female,2983,156,54,High
35,10,9,Female,2131,165,58,Low
37,25,10,Male,2400,151,79,High
30,22,4,Female,1756,180,56,Medium
36,8,8,Female,3451,166,79,Low
21,19,9,Female,1704,159,86,Low
29,22,1,Female,1664,159,93,High
29,12,7,Male,2784,153,73,Medium
41,27,2,Male,2854,190,96,High
42,19,6,Male,2399,176,51,Low
29,23,3,Male,3369,156,75,High
43,14,8,Male,2066,184,56,Low
34,9,9,Female,2009,155,77,High
39,11,4,Female,2225,162,73,High
43,26,2,Female,3270,160,57,High
34,24,7,Male,2398,151,63,Low
20,30,3,Female,2955,187,77,High
22,28,6,Female,2551,183,97,High
19,17,7,Male,2991,168,57,High
18,15,2,Female,2895,181,73,Low
29,23,4,Female,1876,153,50,High
40,8,9,Female,2500,158,76,Medium
29,6,8,Female,2799,180,87,Low
35,10,2,Female,2978,170,95,High
30,21,2,Male,3220,178,73,Low
27,21,9,Female,3226,158,62,Low
35,29,2,Female,2348,184,96,Low
19,17,8,Male,1764,165,56,Medium
23,28,5,Female,2593,161,86,Medium
36,27,7,Male,2966,156,93,Medium
28,14,1,Male,3406,165,57,Low
33,16,9,Female,3129,165,97,High
45,12,10,Male,3228,153,99,High
39,7,3,Male,3089,184,54,Low
23,25,3,Female,2133,153,91,Medium
41,11,1,Male,3034,162,66,Medium
39,9,10,Female,2061,168,50,High
32,29,3,Female,1636,178,85,Low
42,19,3,Male,1564,180,96,Medium
33,8,7,Female,1790,179,64,Medium
45,30,3,Male,1828,186,70,High
23,14,8,Male,1834,187,98,Medium
19,9,2,Male,2763,167,90,Low
43,9,3,Male,1808,171,52,Medium
36,25,3,Male,2071,155,51,Low
35,29,10,Male,2226,154,78,Low
18,8,7,Female,2780,183,71,Medium
27,10,8,Male,3456,183,74,Low
27,8,8,Male,2128,163,74,Low
28,30,2,Male,3204,164,63,High
38,25,7,Male,2040,155,76,Medium
31,6,6,Female,3372,190,90,Medium
44,9,9,Female,1806,175,68,Medium
27,21,6,Female,2225,161,55,High
24,5,8,Male,2198,151,99,Medium
35,27,9,Female,2594,190,83,Medium
40,19,1,Male,2976,183,71,Low
27,8,7,Female,1874,186,76,Low
34,29,8,Male,1784,175,63,Low
33,13,1,Female,2632,174,90,Low
30,28,2,Male,2106,171,87,Low
27,28,2,Male,3404,152,68,Medium
23,17,9,Male,2101,179,64,Low
34,14,4,Male,3021,186,57,Medium
23,24,10,Female,2055,169,60,Medium
31,26,2,Female,1538,161,68,Low
23,29,6,Female,2752,173,87,High
23,23,10,Female,2377,183,77,Medium
33,20,4,Female,2870,153,68,Medium
26,11,8,Male,2219,168,89,Medium
34,16,2,Female,3409,176,56,Medium
27,12,4,Male,3372,178,85,Low
23,29,2,Female,3277,154,82,Medium
43,10,6,Male,2657,174,88,High
35,19,7,Female,1796,177,81,High
43,11,4,Female,2187,157,56,High
44,7,6,Female,3043,159,98,High
25,25,5,Male,2546,179,51,Medium
37,13,4,Male,1820,175,70,Medium
38,26,7,Male,1930,165,88,Low
44,26,8,Female,2120,150,60,Medium
29,22,10,Female,1875,182,55,Low
18,25,7,Female,3411,161,68,High
33,8,5,Female,2802,150,97,Low
36,22,3,Female,1777,165,94,High
38,12,9,Female,3284,162,73,Medium
20,17,2,Female,2809,188,78,Medium
25,17,10,Male,1647,164,65,Low
44,25,6,Female,3328,170,84,Medium
37,16,2,Female,2354,166,86,Low
41,17,1,Female,2638,181,57,Low
18,21,9,Male,2257,156,94,High
32,17,3,Female,2122,172,98,Medium
26,23,3,Female,1750,172,91,High
45,24,3,Female,1517,157,85,High
35,15,6,Female,1836,161,95,Medium
41,7,4,Male,1572,183,94,Medium
21,24,7,Female,3498,182,91,High
35,25,2,Male,2167,182,92,Low
30,11,4,Female,2326,150,72,Low
45,23,7,Female,3334,175,62,Low
26,5,7,Male,3123,179,97,Medium
33,17,2,Male,3026,178,52,Medium
43,10,1,Female,1913,173,95,High
43,20,7,Female,2579,157,86,Medium
39,28,9,Female,2055,167,92,Low
24,5,4,Female,2714,180,77,High
21,27,5,Female,2238,167,52,Low
32,6,9,Female,3364,169,60,Medium
43,14,3,Female,2124,176,55,Medium
33,13,6,Male,2367,168,80,Low
20,29,9,Female,3250,176,77,Low
26,7,7,Female,2298,167,55,Medium
38,8,6,Female,2672,171,99,High
38,22,4,Female,3493,160,52,Medium
34,23,3,Male,1617,175,53,High
37,25,5,Male,2632,153,95,High
21,15,8,Female,1719,187,92,High
43,18,7,Male,2728,159,83,Low
43,18,3,Female,2727,176,73,High
22,8,8,Female,3167,171,62,Medium
26,24,5,Female,1717,189,51,High
37,13,1,Male,1774,157,91,Medium
34,11,5,Female,2196,158,56,High
20,23,3,Female,1545,151,57,High
42,22,3,Female,3371,174,71,Low
34,7,6,Male,3434,189,86,Low
20,22,2,Male,2803,189,82,Medium
40,16,6,Female,1937,160,72,Low
24,27,9,Male,1644,155,87,Medium
32,29,8,Male,1530,180,75,High
45,11,4,Female,1868,187,85,Low
40,13,8,Male,3007,188,50,Medium
45,23,10,Male,2252,153,92,Medium
31,26,6,Male,2563,181,94,Medium
25,13,8,Female,1535,160,89,Medium
33,15,7,Male,1725,190,83,High
37,5,10,Female,2196,169,90,Low
26,12,6,Female,1720,151,75,Medium
34,26,1,Male,1676,178,75,High
21,27,5,Male,1658,170,90,Medium
27,14,3,Female,3411,166,77,High
22,30,5,Male,2203,179,69,Medium
35,21,3,Female,1778,154,59,Low
24,10,5,Male,3208,165,51,Low
32,27,1,Male,2336,189,78,High
44,26,4,Male,3105,155,88,High
33,8,10,Male,3191,151,83,Low
33,19,9,Male,2096,173,69,High
37,12,8,Female,1827,188,67,Low
43,22,3,Male,1568,160,72,Low
38,5,6,Male,3195,180,50,Medium
29,10,2,Female,2651,189,59,Low
18,9,7,Female,1851,182,51,High
37,17,6,Male,3258,153,93,High
19,26,4,Female,3134,188,59,Low
29,6,9,Female,2722,181,56,Low
37,21,3,Female,2751,152,53,Medium
41,15,3,Male,2211,181,83,High
28,18,7,Female,2056,164,67,Medium
26,17,7,Male,2870,169,98,High
26,11,6,Female,1520,176,91,High
38,26,7,Male,2864,152,50,Medium
26,19,9,Female,2801,168,65,Low
27,9,2,Female,2851,176,80,Medium
30,28,3,Female,2844,177,88,Medium
37,18,7,Female,2873,154,69,High
34,13,7,Female,3019,186,63,High
30,13,7,Male,1576,176,92,Low
33,7,4,Female,3404,185,70,Medium
32,11,9,Female,2529,152,70,Low
40,19,6,Male,2389,177,68,High
20,27,4,Female,1895,160,66,High
31,19,5,Female,1750,170,82,Medium
44,25,4,Male,2618,166,82,High
19,11,6,Male,2413,152,82,Medium
24,18,8,Male,1565,164,95,Medium
43,10,10,Female,3164,187,85,Low
18,7,10,Male,1776,174,98,Medium
43,8,8,Female,1737,177,55,Low
44,29,9,Female,2217,183,66,Low
38,16,2,Male,3133,175,85,Medium
27,17,7,Female,3323,160,83,High
19,21,6,Female,3249,167,64,Low
40,17,1,Male,2752,184,52,High
34,12,8,Female,2867,159,84,Low
27,11,9,Female,2640,179,80,Low
43,14,3,Female,2457,165,62,Low
26,29,7,Female,2828,164,51,Medium
28,5,3,Male,2516,152,76,Low
29,14,9,Male,3140,182,96,Low
23,8,6,Female,2452,179,59,Medium
23,19,1,Male,2479,165,98,Low
42,11,7,Male,1724,160,74,Low
32,13,4,Female,3052,163,65,High
45,19,6,Female,1686,163,88,High
42,19,3,Female,1613,156,99,Low
41,8,5,Female,2409,162,97,High
22,17,9,Male,2640,178,98,High
31,28,7,Male,1743,157,69,Medium
32,24,6,Female,1756,185,64,High
32,23,1,Male,2251,159,78,Low
26,21,5,Male,2948,157,68,Low
18,19,4,Male,2371,159,99,High
27,16,4,Female,2708,165,64,Medium
23,12,4,Female,2802,161,96,High
33,20,4,Female,3372,168,56,Medium
34,14,5,Male,3097,170,68,Medium
29,13,7,Female,3416,155,81,Low
18,22,7,Female,2739,169,65,Low
19,24,5,Male,3117,184,56,Low
22,11,5,Male,3342,158,66,Low
30,11,6,Female,3166,158,57,High
44,30,10,Male,1721,150,87,High
21,29,3,Male,2934,166,55,Medium
35,16,3,Male,1668,168,69,Medium
25,18,1,Male,1806,152,68,Low
43,26,9,Female,3334,168,71,Low
28,7,2,Male,3383,161,99,High
39,25,1,Male,3442,169,52,High
23,24,8,Male,3402,169,92,Low
19,26,2,Female,1928,175,67,Medium
38,12,7,Male,2242,168,74,High
34,16,8,Male,3222,181,71,High
39,13,9,Female,3439,162,78,Low
42,10,1,Male,2753,189,73,Medium
32,10,4,Female,2026,172,92,Medium
18,26,3,Male,2401,158,72,High
22,7,9,Male,3454,173,67,Low
36,10,6,Male,1731,186,80,Low
26,26,8,Female,2331,179,86,Low
31,25,5,Male,3091,164,88,High
40,23,7,Male,2208,174,62,Low
39,9,4,Female,2288,164,51,High
39,24,5,Female,3424,188,87,Low
41,18,9,Male,1789,158,82,Low
25,20,6,Female,3059,187,54,High
